date,x1_count,x2_count,x3_count,x4_count,x5_count,x6_count,x6_mean,x6_max,x6_min,x6_std,x7_count,x8_count,x8_mean,x8_max,x8_min,x8_std,x9_count,x9_mean,x9_max,x9_min,x9_std,x10_count,x11_count,x12_count,x13_count,x14_count,x14_mean,x14_max,x14_min,x14_std,x15_count,x15_mean,x15_max,x15_min,x15_std,x16_count,x17_count,x17_mean,x17_max,x17_min,x17_std,x18_count,x19_count,x20_count,x21_count,x22_count,x23_count,x24_count,x25_count,x26_count,label
13/10/2015,0,0,0,0,0,0,81928.95833,4117.958333,43423.375,816.75,0,0,72822,10556,44361,0,0,74070,10580,45219,0,0,0,0,0,0,73570,11871,44580,0,0,74020,10591,44182,0,0,0,85007.91667,1482.125,41864.91667,27060.75,0,0,0,0,0,0,0,0,0,0
14/10/2015,0,0,0,0,0,0,82116.91667,3962.916667,43298.75,1633.5,0,0,72822,10556,44361,0,0,74070,10580,45219,0,0,0,0,0,0,73570,11871,44580,0,0,74020,10591,44182,0,0,0,85001.83333,1469.25,41799.83333,27026.5,0,0,0,0,0,0,0,0,0,0
15/10/2015,0,0,0,0,0,0,82304.875,3807.875,43174.125,2450.25,0,0,72822,10556,44361,0,0,74070,10580,45219,0,0,0,0,0,0,73570,11871,44580,0,0,74020,10591,44182,0,0,0,84995.75,1456.375,41734.75,26992.25,0,0,0,0,0,0,0,0,0,0
16/10/2015,0,0,0,0,0,0,82492.83333,3652.833333,43049.5,3267,0,0,72822,10556,44361,0,0,74070,10580,45219,0,0,0,0,0,0,73570,11871,44580,0,0,74020,10591,44182,0,0,0,84989.66667,1443.5,41669.66667,26958,0,0,0,0,0,0,0,0,0,0
17/10/2015,0,0,0,0,0,0,82680.79167,3497.791667,42924.875,4083.75,0,0,72822,10556,44361,0,0,74070,10580,45219,0,0,0,0,0,0,73570,11871,44580,0,0,74020,10591,44182,0,0,0,84983.58333,1430.625,41604.58333,26923.75,0,0,0,0,0,0,0,0,0,0
18/10/2015,0,0,0,0,0,0,82868.75,3342.75,42800.25,4900.5,0,0,72822,10556,44361,0,0,74070,10580,45219,0,0,0,0,0,0,73570,11871,44580,0,0,74020,10591,44182,0,0,0,84977.5,1417.75,41539.5,26889.5,0,0,0,0,0,0,0,0,0,0
19/10/2015,0,0,0,0,0,0,83056.70833,3187.708333,42675.625,5717.25,0,0,72822,10556,44361,0,0,74070,10580,45219,0,0,0,0,0,0,73570,11871,44580,0,0,74020,10591,44182,0,0,0,84971.41667,1404.875,41474.41667,26855.25,0,0,0,0,0,0,0,0,0,0
20/10/2015,0,0,0,0,0,0,83244.66667,3032.666667,42551,6534,0,0,72822,10556,44361,0,0,74070,10580,45219,0,0,0,0,0,0,73570,11871,44580,0,0,74020,10591,44182,0,0,0,84965.33333,1392,41409.33333,26821,0,0,0,0,0,0,0,0,0,0
21/10/2015,0,0,0,0,0,0,83432.625,2877.625,42426.375,7350.75,0,0,72822,10556,44361,0,0,74070,10580,45219,0,0,0,0,0,0,73570,11871,44580,0,0,74020,10591,44182,0,0,0,84959.25,1379.125,41344.25,26786.75,0,0,0,0,0,0,0,0,0,0
22/10/2015,0,0,0,0,0,0,83620.58333,2722.583333,42301.75,8167.5,0,0,72822,10556,44361,0,0,74070,10580,45219,0,0,0,0,0,0,73570,11871,44580,0,0,74020,10591,44182,0,0,0,84953.16667,1366.25,41279.16667,26752.5,0,0,0,0,0,0,0,0,0,0
23/10/2015,0,0,0,0,0,0,83808.54167,2567.541667,42177.125,8984.25,0,0,72822,10556,44361,0,0,74070,10580,45219,0,0,0,0,0,0,73570,11871,44580,0,0,74020,10591,44182,0,0,0,84947.08333,1353.375,41214.08333,26718.25,0,0,0,0,0,0,0,0,0,0
24/10/2015,0,0,0,0,0,0,83996.5,2412.5,42052.5,9801,0,0,72822,10556,44361,0,0,74070,10580,45219,0,0,0,0,0,0,73570,11871,44580,0,0,74020,10591,44182,0,0,0,84941,1340.5,41149,26684,0,0,0,0,0,0,0,0,0,0
25/10/2015,0,0,0,0,0,0,84184.45833,2257.458333,41927.875,10617.75,0,0,72822,10556,44361,0,0,74070,10580,45219,0,0,0,0,0,0,73570,11871,44580,0,0,74020,10591,44182,0,0,0,84934.91667,1327.625,41083.91667,26649.75,0,0,0,0,0,0,0,0,0,0
26/10/2015,0,0,0,0,0,0,84372.41667,2102.416667,41803.25,11434.5,0,0,72822,10556,44361,0,0,74070,10580,45219,0,0,0,0,0,0,73570,11871,44580,0,0,74020,10591,44182,0,0,0,84928.83333,1314.75,41018.83333,26615.5,0,0,0,0,0,0,0,0,0,0
27/10/2015,0,0,0,0,0,0,84560.375,1947.375,41678.625,12251.25,0,0,72822,10556,44361,0,0,74070,10580,45219,0,0,0,0,0,0,73570,11871,44580,0,0,74020,10591,44182,0,0,0,84922.75,1301.875,40953.75,26581.25,0,0,0,0,0,0,0,0,0,0
28/10/2015,0,0,0,0,0,0,84748.33333,1792.333333,41554,13068,0,0,72822,10556,44361,0,0,74070,10580,45219,0,0,0,0,0,0,73570,11871,44580,0,0,74020,10591,44182,0,0,0,84916.66667,1289,40888.66667,26547,0,0,0,0,0,0,0,0,0,0
29/10/2015,0,0,0,0,0,0,84936.29167,1637.291667,41429.375,13884.75,0,0,72822,10556,44361,0,0,74070,10580,45219,0,0,0,0,0,0,73570,11871,44580,0,0,74020,10591,44182,0,0,0,84910.58333,1276.125,40823.58333,26512.75,0,0,0,0,0,0,0,0,0,0
30/10/2015,0,0,0,0,0,0,85124.25,1482.25,41304.75,14701.5,0,0,72822,10556,44361,0,0,74070,10580,45219,0,0,0,0,0,0,73570,11871,44580,0,0,74020,10591,44182,0,0,0,84904.5,1263.25,40758.5,26478.5,0,0,0,0,0,0,0,0,0,0
31/10/2015,0,0,0,0,0,0,85312.20833,1327.208333,41180.125,15518.25,0,0,72822,10556,44361,0,0,74070,10580,45219,0,0,0,0,0,0,73570,11871,44580,0,0,74020,10591,44182,0,0,0,84898.41667,1250.375,40693.41667,26444.25,0,0,0,0,0,0,0,0,0,0
01/11/2015,0,0,0,0,0,0,85500.16667,1172.166667,41055.5,16335,0,0,72822,10556,44361,0,0,74070,10580,45219,0,0,0,0,0,0,73570,11871,44580,0,0,74020,10591,44182,0,0,0,84892.33333,1237.5,40628.33333,26410,0,0,0,0,0,0,0,0,0,0
02/11/2015,0,0,0,0,0,0,85688.125,1017.125,40930.875,17151.75,0,0,72822,10556,44361,0,0,74070,10580,45219,0,0,0,0,0,0,73570,11871,44580,0,0,74020,10591,44182,0,0,0,84886.25,1224.625,40563.25,26375.75,0,0,0,0,0,0,0,0,0,0
03/11/2015,0,0,0,0,0,0,85876.08333,862.0833333,40806.25,17968.5,0,0,72822,10556,44361,0,0,74070,10580,45219,0,0,0,0,0,0,73570,11871,44580,0,0,74020,10591,44182,0,0,0,84880.16667,1211.75,40498.16667,26341.5,0,0,0,0,0,0,0,0,0,0
04/11/2015,0,0,0,0,0,0,86064.04167,707.0416667,40681.625,18785.25,0,0,72822,10556,44361,0,0,74070,10580,45219,0,0,0,0,0,0,73570,11871,44580,0,0,74020,10591,44182,0,0,0,84874.08333,1198.875,40433.08333,26307.25,0,0,0,0,0,0,0,0,0,0
05/11/2015,0,0,0,0,0,1767,86252,552,40557,19602,0,4,72822,10556,44361,0,4,74070,10580,45219,0,0,0,0,0,4,73570,11871,44580,0,4,74020,10591,44182,0,0,135,84868,1186,40368,26273,0,0,0,0,0,0,0,0,0,0
06/11/2015,3,0,0,0,0,2814,84057,2532,33446,23180,0,3,72822,10556,44361,0,11,84053,4624,28645,34340,0,0,0,0,3,73570,11871,44580,0,11,84053,4624,28645,34340,8,1086,85518,760,38284,16277,0,0,0,0,0,0,0,0,0,0
07/11/2015,0,0,0,0,0,2193,86120,7281,49680,12697,0,2,72822,10556,44361,0,18,86113,7240,55399,28856,0,0,0,0,2,73570,11871,44580,0,18,86113,7240,55399,28856,0,482,85018,291,43241,25881,0,0,0,0,0,0,0,0,0,0
08/11/2015,0,0,0,0,0,1920,75777,10402,54804,20337,0,2,72822,10556,44361,0,10,37752,24002,25917,4179,1,0,0,0,3,73570,11871,44580,0,10,37752,24002,25917,4179,0,10,49932,1061,24874,19533,0,0,0,0,0,0,0,0,0,0
09/11/2015,2,0,0,0,0,3464,80756,1950,38901,26128,0,1,72822,10556,44361,0,2,74070,10580,45219,0,0,0,2,0,1,73570,11871,44580,0,2,74020,10591,44182,0,2,67,72172,64510,67076,1635,0,0,0,0,0,0,0,0,0,0
10/11/2015,0,0,0,0,0,1746,79933,1942,47019,22073,0,4,72822,10556,44361,0,0,74070,10580,45219,0,0,0,0,1,4,73570,11871,44580,0,0,74020,10591,44182,0,0,0,81477,5002,42720,0,0,0,0,0,0,0,0,0,0,0
11/11/2015,0,0,0,0,0,9,59919,10734,30961,18518,0,4,72822,10556,44361,0,6,59890,11881,30527,19584,0,0,1,1,4,73570,11871,44580,0,6,59890,11881,30527,19584,1,2,81477,5002,42720,0,0,0,0,0,0,0,0,0,0,0
12/11/2015,0,0,0,0,0,3,81741,4273,43548,0,0,1,72822,10556,44361,0,1,74070,10580,45219,0,0,0,0,0,1,73570,11871,44580,0,1,74020,10591,44182,0,1,12,85332,19057,54889,19874,1,0,0,0,0,0,0,0,0,0
13/11/2015,0,0,0,0,0,0,81936.13043,4135.043478,43323.34783,1195.913043,0,0,73399,10338.52174,45181.6087,1346.478261,0,74591.52174,10239.6087,46278.82609,974.2608696,0,0,0,0,0,74114.47826,11596.34783,45391.08696,1346.478261,0,74543.69565,10250.13043,45286.91304,974.2608696,0,0,85363.47826,18276.56522,55790.26087,19419.6087,0,0,0,0,0,0,0,0,0,0
14/11/2015,0,0,0,0,0,0,82131.26087,3997.086957,43098.69565,2391.826087,0,0,73976,10121.04348,46002.21739,2692.956522,0,75113.04348,9899.217391,47338.65217,1948.521739,0,0,0,0,0,74658.95652,11321.69565,46202.17391,2692.956522,0,75067.3913,9909.26087,46391.82609,1948.521739,0,0,85394.95652,17496.13043,56691.52174,18965.21739,0,0,0,0,0,0,0,0,0,0
15/11/2015,0,0,0,0,0,0,82326.3913,3859.130435,42874.04348,3587.73913,0,0,74553,9903.565217,46822.82609,4039.434783,0,75634.56522,9558.826087,48398.47826,2922.782609,0,0,0,0,0,75203.43478,11047.04348,47013.26087,4039.434783,0,75591.08696,9568.391304,47496.73913,2922.782609,0,0,85426.43478,16715.69565,57592.78261,18510.82609,0,0,0,0,0,0,0,0,0,0
16/11/2015,0,0,0,0,0,0,82521.52174,3721.173913,42649.3913,4783.652174,0,0,75130,9686.086957,47643.43478,5385.913043,0,76156.08696,9218.434783,49458.30435,3897.043478,0,0,0,0,0,75747.91304,10772.3913,47824.34783,5385.913043,0,76114.78261,9227.521739,48601.65217,3897.043478,0,0,85457.91304,15935.26087,58494.04348,18056.43478,0,0,0,0,0,0,0,0,0,0
17/11/2015,0,0,0,0,0,0,82716.65217,3583.217391,42424.73913,5979.565217,0,0,75707,9468.608696,48464.04348,6732.391304,0,76677.6087,8878.043478,50518.13043,4871.304348,0,0,0,0,0,76292.3913,10497.73913,48635.43478,6732.391304,0,76638.47826,8886.652174,49706.56522,4871.304348,0,0,85489.3913,15154.82609,59395.30435,17602.04348,0,0,0,0,0,0,0,0,0,0
18/11/2015,0,0,0,0,0,0,82911.78261,3445.26087,42200.08696,7175.478261,0,0,76284,9251.130435,49284.65217,8078.869565,0,77199.13043,8537.652174,51577.95652,5845.565217,0,0,0,0,0,76836.86957,10223.08696,49446.52174,8078.869565,0,77162.17391,8545.782609,50811.47826,5845.565217,0,0,85520.86957,14374.3913,60296.56522,17147.65217,0,0,0,0,0,0,0,0,0,0
19/11/2015,0,0,0,0,0,0,83106.91304,3307.304348,41975.43478,8371.391304,0,0,76861,9033.652174,50105.26087,9425.347826,0,77720.65217,8197.26087,52637.78261,6819.826087,0,0,0,0,0,77381.34783,9948.434783,50257.6087,9425.347826,0,77685.86957,8204.913043,51916.3913,6819.826087,0,0,85552.34783,13593.95652,61197.82609,16693.26087,0,0,0,0,0,0,0,0,0,0
20/11/2015,0,0,0,0,0,0,83302.04348,3169.347826,41750.78261,9567.304348,0,0,77438,8816.173913,50925.86957,10771.82609,0,78242.17391,7856.869565,53697.6087,7794.086957,0,0,0,0,0,77925.82609,9673.782609,51068.69565,10771.82609,0,78209.56522,7864.043478,53021.30435,7794.086957,0,0,85583.82609,12813.52174,62099.08696,16238.86957,0,0,0,0,0,0,0,0,0,1
21/11/2015,0,0,0,0,0,0,83497.17391,3031.391304,41526.13043,10763.21739,0,0,78015,8598.695652,51746.47826,12118.30435,0,78763.69565,7516.478261,54757.43478,8768.347826,0,0,0,0,0,78470.30435,9399.130435,51879.78261,12118.30435,0,78733.26087,7523.173913,54126.21739,8768.347826,0,0,85615.30435,12033.08696,63000.34783,15784.47826,0,0,0,0,0,0,0,0,0,0
22/11/2015,0,0,0,0,0,0,83692.30435,2893.434783,41301.47826,11959.13043,0,0,78592,8381.217391,52567.08696,13464.78261,0,79285.21739,7176.086957,55817.26087,9742.608696,0,0,0,0,0,79014.78261,9124.478261,52690.86957,13464.78261,0,79256.95652,7182.304348,55231.13043,9742.608696,0,0,85646.78261,11252.65217,63901.6087,15330.08696,0,0,0,0,0,0,0,0,0,0
23/11/2015,0,0,0,0,0,0,83887.43478,2755.478261,41076.82609,13155.04348,0,0,79169,8163.73913,53387.69565,14811.26087,0,79806.73913,6835.695652,56877.08696,10716.86957,0,0,0,0,0,79559.26087,8849.826087,53501.95652,14811.26087,0,79780.65217,6841.434783,56336.04348,10716.86957,0,0,85678.26087,10472.21739,64802.86957,14875.69565,0,0,0,0,0,0,0,0,0,0
24/11/2015,0,0,0,0,0,0,84082.56522,2617.521739,40852.17391,14350.95652,0,0,79746,7946.26087,54208.30435,16157.73913,0,80328.26087,6495.304348,57936.91304,11691.13043,0,0,0,0,0,80103.73913,8575.173913,54313.04348,16157.73913,0,80304.34783,6500.565217,57440.95652,11691.13043,0,0,85709.73913,9691.782609,65704.13043,14421.30435,0,0,0,0,0,0,0,0,0,0
25/11/2015,0,0,0,0,0,0,84277.69565,2479.565217,40627.52174,15546.86957,0,0,80323,7728.782609,55028.91304,17504.21739,0,80849.78261,6154.913043,58996.73913,12665.3913,0,0,0,0,0,80648.21739,8300.521739,55124.13043,17504.21739,0,80828.04348,6159.695652,58545.86957,12665.3913,0,0,85741.21739,8911.347826,66605.3913,13966.91304,0,0,0,0,0,0,0,0,0,0
26/11/2015,0,0,0,0,0,0,84472.82609,2341.608696,40402.86957,16742.78261,0,0,80900,7511.304348,55849.52174,18850.69565,0,81371.30435,5814.521739,60056.56522,13639.65217,0,0,0,0,0,81192.69565,8025.869565,55935.21739,18850.69565,0,81351.73913,5818.826087,59650.78261,13639.65217,0,0,85772.69565,8130.913043,67506.65217,13512.52174,0,0,0,0,0,0,0,0,0,0
27/11/2015,0,0,0,0,0,0,84667.95652,2203.652174,40178.21739,17938.69565,0,0,81477,7293.826087,56670.13043,20197.17391,0,81892.82609,5474.130435,61116.3913,14613.91304,0,0,0,0,0,81737.17391,7751.217391,56746.30435,20197.17391,0,81875.43478,5477.956522,60755.69565,14613.91304,0,0,85804.17391,7350.478261,68407.91304,13058.13043,0,0,0,0,0,0,0,0,0,0
28/11/2015,0,0,0,0,0,0,84863.08696,2065.695652,39953.56522,19134.6087,0,0,82054,7076.347826,57490.73913,21543.65217,0,82414.34783,5133.73913,62176.21739,15588.17391,0,0,0,0,0,82281.65217,7476.565217,57557.3913,21543.65217,0,82399.13043,5137.086957,61860.6087,15588.17391,0,0,85835.65217,6570.043478,69309.17391,12603.73913,0,0,0,0,0,0,0,0,0,0
29/11/2015,0,0,0,0,0,0,85058.21739,1927.73913,39728.91304,20330.52174,0,0,82631,6858.869565,58311.34783,22890.13043,0,82935.86957,4793.347826,63236.04348,16562.43478,0,0,0,0,0,82826.13043,7201.913043,58368.47826,22890.13043,0,82922.82609,4796.217391,62965.52174,16562.43478,0,0,85867.13043,5789.608696,70210.43478,12149.34783,0,0,0,0,0,0,0,0,0,0
30/11/2015,0,0,0,0,0,0,85253.34783,1789.782609,39504.26087,21526.43478,0,0,83208,6641.391304,59131.95652,24236.6087,0,83457.3913,4452.956522,64295.86957,17536.69565,0,0,0,0,0,83370.6087,6927.26087,59179.56522,24236.6087,0,83446.52174,4455.347826,64070.43478,17536.69565,0,0,85898.6087,5009.173913,71111.69565,11694.95652,0,0,0,0,0,0,0,0,0,0
01/12/2015,0,0,0,0,0,0,85448.47826,1651.826087,39279.6087,22722.34783,0,0,83785,6423.913043,59952.56522,25583.08696,0,83978.91304,4112.565217,65355.69565,18510.95652,0,0,0,0,0,83915.08696,6652.608696,59990.65217,25583.08696,0,83970.21739,4114.478261,65175.34783,18510.95652,0,0,85930.08696,4228.73913,72012.95652,11240.56522,0,0,0,0,0,0,0,0,0,0
02/12/2015,0,0,0,0,0,0,85643.6087,1513.869565,39054.95652,23918.26087,0,0,84362,6206.434783,60773.17391,26929.56522,0,84500.43478,3772.173913,66415.52174,19485.21739,0,0,0,0,0,84459.56522,6377.956522,60801.73913,26929.56522,0,84493.91304,3773.608696,66280.26087,19485.21739,0,0,85961.56522,3448.304348,72914.21739,10786.17391,0,0,0,0,0,0,0,0,0,0
03/12/2015,0,0,0,0,0,0,85838.73913,1375.913043,38830.30435,25114.17391,0,0,84939,5988.956522,61593.78261,28276.04348,0,85021.95652,3431.782609,67475.34783,20459.47826,0,0,0,0,0,85004.04348,6103.304348,61612.82609,28276.04348,0,85017.6087,3432.73913,67385.17391,20459.47826,0,0,85993.04348,2667.869565,73815.47826,10331.78261,0,0,0,0,0,0,0,0,0,0
04/12/2015,0,0,0,0,0,0,86033.86957,1237.956522,38605.65217,26310.08696,0,0,85516,5771.478261,62414.3913,29622.52174,0,85543.47826,3091.391304,68535.17391,21433.73913,0,0,0,0,0,85548.52174,5828.652174,62423.91304,29622.52174,0,85541.30435,3091.869565,68490.08696,21433.73913,0,0,86024.52174,1887.434783,74716.73913,9877.391304,0,0,0,0,0,0,0,0,0,0
05/12/2015,0,0,0,0,0,3062,86229,1100,38381,27506,0,6,86093,5554,63235,30969,11,86065,2751,69595,22408,0,0,0,0,6,86093,5554,63235,30969,11,86065,2751,69595,22408,0,5296,86056,1107,75618,9423,0,0,0,0,0,0,0,0,0,0
06/12/2015,2,1,0,0,1,2687,78370,6668,44631,29729,0,2,72822,10556,44361,0,14,77762,33019,54138,17863,0,0,0,0,2,73570,11871,44580,0,16,77762,33019,54012,16633,0,667,84926,28,48810,22924,0,0,0,0,0,0,0,0,0,0
07/12/2015,1,0,0,0,0,2556,79677,4285,48757,25931,0,8,66061,47522,53238,7848,43,74325,9551,64356,14867,0,1,1,1,9,66061,47227,52570,7610,43,74325,9551,64356,14867,0,576,84942,1199,43342,22778,0,0,0,0,0,0,0,0,0,0
08/12/2015,0,0,0,0,0,1719,80693,6233,43341,20678,0,8,70421,7215,52088,28537,7,53695,7247,37015,20705,0,0,0,0,8,70421,7215,52088,28537,7,53695,7247,37015,20705,0,1237,85247,25963,50679,8907,0,0,0,0,0,0,0,0,0,0
09/12/2015,3,0,0,0,3,3450,78475,16507,48898,23203,0,5,78439,28295,53459,19821,1,74070,10580,45219,0,0,0,0,0,5,78439,28295,53459,19821,1,74020,10591,44182,0,0,0,81477,5002,42720,0,0,0,0,0,0,0,0,0,0,0
10/12/2015,0,0,0,0,0,2401,84399,10561,45549,24020,0,1,72822,10556,44361,0,1,74070,10580,45219,0,0,0,0,1,1,73570,11871,44580,0,1,74020,10591,44182,0,2,45,72251,10563,12346,9540,0,0,0,0,0,0,0,0,0,0
11/12/2015,0,0,0,0,0,13,80534,12535,32505,24681,0,6,80527,23238,47111,25380,6,76206,12541,29576,24109,0,0,4,1,6,80527,23238,47111,25380,7,76206,12541,27159,22919,1,1,81477,5002,42720,0,0,0,0,0,0,0,0,0,0,0
12/12/2015,0,0,0,0,0,2,81741,4273,43548,0,0,3,72822,10556,44361,0,1,74070,10580,45219,0,0,0,0,0,4,73570,11871,44580,0,1,74020,10591,44182,0,2,17,72986,7788,46411,18554,0,0,0,0,0,0,0,0,0,0
13/12/2015,0,0,0,0,0,0,81205.1,4079.05,43093.85,1441.5,0,0,72822,10556,44361,0,0,74070,10580,45219,0,0,0,0,0,0,73570,11871,44580,0,0,74020,10591,44182,0,0,0,73410.55,7648.7,46226.45,17626.3,0,0,0,0,0,0,0,0,0,0
14/12/2015,0,0,0,0,0,0,80669.2,3885.1,42639.7,2883,0,0,72822,10556,44361,0,0,74070,10580,45219,0,0,0,0,0,0,73570,11871,44580,0,0,74020,10591,44182,0,0,0,73835.1,7509.4,46041.9,16698.6,0,0,0,0,0,0,0,0,0,0
15/12/2015,0,0,0,0,0,0,80133.3,3691.15,42185.55,4324.5,0,0,72822,10556,44361,0,0,74070,10580,45219,0,0,0,0,0,0,73570,11871,44580,0,0,74020,10591,44182,0,0,0,74259.65,7370.1,45857.35,15770.9,0,0,0,0,0,0,0,0,0,0
16/12/2015,0,0,0,0,0,0,79597.4,3497.2,41731.4,5766,0,0,72822,10556,44361,0,0,74070,10580,45219,0,0,0,0,0,0,73570,11871,44580,0,0,74020,10591,44182,0,0,0,74684.2,7230.8,45672.8,14843.2,0,0,0,0,0,0,0,0,0,0
17/12/2015,0,0,0,0,0,0,79061.5,3303.25,41277.25,7207.5,0,0,72822,10556,44361,0,0,74070,10580,45219,0,0,0,0,0,0,73570,11871,44580,0,0,74020,10591,44182,0,0,0,75108.75,7091.5,45488.25,13915.5,0,0,0,0,0,0,0,0,0,0
18/12/2015,0,0,0,0,0,0,78525.6,3109.3,40823.1,8649,0,0,72822,10556,44361,0,0,74070,10580,45219,0,0,0,0,0,0,73570,11871,44580,0,0,74020,10591,44182,0,0,0,75533.3,6952.2,45303.7,12987.8,0,0,0,0,0,0,0,0,0,0
19/12/2015,0,0,0,0,0,0,77989.7,2915.35,40368.95,10090.5,0,0,72822,10556,44361,0,0,74070,10580,45219,0,0,0,0,0,0,73570,11871,44580,0,0,74020,10591,44182,0,0,0,75957.85,6812.9,45119.15,12060.1,0,0,0,0,0,0,0,0,0,0
20/12/2015,0,0,0,0,0,0,77453.8,2721.4,39914.8,11532,0,0,72822,10556,44361,0,0,74070,10580,45219,0,0,0,0,0,0,73570,11871,44580,0,0,74020,10591,44182,0,0,0,76382.4,6673.6,44934.6,11132.4,0,0,0,0,0,0,0,0,0,0
21/12/2015,0,0,0,0,0,0,76917.9,2527.45,39460.65,12973.5,0,0,72822,10556,44361,0,0,74070,10580,45219,0,0,0,0,0,0,73570,11871,44580,0,0,74020,10591,44182,0,0,0,76806.95,6534.3,44750.05,10204.7,0,0,0,0,0,0,0,0,0,1
22/12/2015,0,0,0,0,0,0,76382,2333.5,39006.5,14415,0,0,72822,10556,44361,0,0,74070,10580,45219,0,0,0,0,0,0,73570,11871,44580,0,0,74020,10591,44182,0,0,0,77231.5,6395,44565.5,9277,0,0,0,0,0,0,0,0,0,0
23/12/2015,0,0,0,0,0,0,75846.1,2139.55,38552.35,15856.5,0,0,72822,10556,44361,0,0,74070,10580,45219,0,0,0,0,0,0,73570,11871,44580,0,0,74020,10591,44182,0,0,0,77656.05,6255.7,44380.95,8349.3,0,0,0,0,0,0,0,0,0,0
24/12/2015,0,0,0,0,0,0,75310.2,1945.6,38098.2,17298,0,0,72822,10556,44361,0,0,74070,10580,45219,0,0,0,0,0,0,73570,11871,44580,0,0,74020,10591,44182,0,0,0,78080.6,6116.4,44196.4,7421.6,0,0,0,0,0,0,0,0,0,0
25/12/2015,0,0,0,0,0,0,74774.3,1751.65,37644.05,18739.5,0,0,72822,10556,44361,0,0,74070,10580,45219,0,0,0,0,0,0,73570,11871,44580,0,0,74020,10591,44182,0,0,0,78505.15,5977.1,44011.85,6493.9,0,0,0,0,0,0,0,0,0,0
26/12/2015,0,0,0,0,0,0,74238.4,1557.7,37189.9,20181,0,0,72822,10556,44361,0,0,74070,10580,45219,0,0,0,0,0,0,73570,11871,44580,0,0,74020,10591,44182,0,0,0,78929.7,5837.8,43827.3,5566.2,0,0,0,0,0,0,0,0,0,0
27/12/2015,0,0,0,0,0,0,73702.5,1363.75,36735.75,21622.5,0,0,72822,10556,44361,0,0,74070,10580,45219,0,0,0,0,0,0,73570,11871,44580,0,0,74020,10591,44182,0,0,0,79354.25,5698.5,43642.75,4638.5,0,0,0,0,0,0,0,0,0,0
28/12/2015,0,0,0,0,0,0,73166.6,1169.8,36281.6,23064,0,0,72822,10556,44361,0,0,74070,10580,45219,0,0,0,0,0,0,73570,11871,44580,0,0,74020,10591,44182,0,0,0,79778.8,5559.2,43458.2,3710.8,0,0,0,0,0,0,0,0,0,0
29/12/2015,0,0,0,0,0,0,72630.7,975.85,35827.45,24505.5,0,0,72822,10556,44361,0,0,74070,10580,45219,0,0,0,0,0,0,73570,11871,44580,0,0,74020,10591,44182,0,0,0,80203.35,5419.9,43273.65,2783.1,0,0,0,0,0,0,0,0,0,0
30/12/2015,0,0,0,0,0,0,72094.8,781.9,35373.3,25947,0,0,72822,10556,44361,0,0,74070,10580,45219,0,0,0,0,0,0,73570,11871,44580,0,0,74020,10591,44182,0,0,0,80627.9,5280.6,43089.1,1855.4,0,0,0,0,0,0,0,0,0,0
31/12/2015,0,0,0,0,0,0,71558.9,587.95,34919.15,27388.5,0,0,72822,10556,44361,0,0,74070,10580,45219,0,0,0,0,0,0,73570,11871,44580,0,0,74020,10591,44182,0,0,0,81052.45,5141.3,42904.55,927.7,0,0,0,0,0,0,0,0,0,0
01/01/2016,0,0,0,0,0,7,71023,394,34465,28830,0,4,72822,10556,44361,0,2,74070,10580,45219,0,0,0,0,1,4,73570,11871,44580,0,2,74020,10591,44182,0,0,1,81477,5002,42720,0,0,0,0,0,0,0,0,0,0,0
02/01/2016,0,0,0,0,0,18,84422,2488,31799,22636,0,6,65665,11317,43921,19360,11,76608,2481,30323,23291,0,1,0,5,7,65665,11317,39264,21544,11,76608,2481,30323,23291,2,8,85831,22331,53418,24734,0,0,0,0,0,0,0,0,0,0
03/01/2016,3,0,0,0,0,34,85974,2227,46834,26944,0,3,72822,10556,44361,0,1,74070,10580,45219,0,0,0,0,0,3,73570,11871,44580,0,1,74020,10591,44182,0,2,4,81477,5002,42720,0,0,0,1,0,4,12,22,12,386,0
04/01/2016,3,0,0,0,1,16,83662,1854,42232,32361,0,10,64652,24181,34880,13386,4,74070,10580,45219,0,0,0,1,1,12,83437,19966,37684,19303,5,64722,31218,38134,14865,0,2,81477,5002,42720,0,0,0,1,0,3,1,10,4,159,0
05/01/2016,0,0,0,2,0,34,81116,5184,59399,17880,0,9,84972,14742,44361,31958,2,74070,10580,45219,0,0,1,0,5,9,84972,14742,44361,31958,2,74020,10591,44182,0,9,12,82417,25021,54991,17274,0,0,0,0,0,2,0,0,32,1
06/01/2016,0,0,0,0,0,1,81741,4273,43548,0,0,2,72822,10556,44361,0,0,74070,10580,45219,0,0,0,0,0,2,73570,11871,44580,0,0,74020,10591,44182,0,1,14,74498,11572,40360,25685,0,0,0,0,0,0,0,2,27,0
07/01/2016,0,0,0,0,0,12,82490,289,29163,25128,0,3,72822,10556,44361,0,4,74070,10580,45219,0,0,0,20,8,3,73570,11871,44580,0,4,74020,10591,44182,0,0,0,81477,5002,42720,0,0,0,2,0,0,0,0,0,0,0
08/01/2016,0,0,0,0,0,7,33211,62,8490,11822,0,1,72822,10556,44361,0,5,33156,3686,16881,12686,0,0,0,0,1,73570,11871,44580,0,5,33156,3686,16881,12686,0,4,81477,5002,42720,0,0,0,0,0,0,0,0,0,0,0
